id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker
8587,The Lion King,1994-06-15,32.2236,8.257,18698,Disney+,337,Movie,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-06-15,DIS
4348,Pride & Prejudice,2005-09-16,32.2952,8.067,8213,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005-09-16,DIS
1585,It's a Wonderful Life,1946-12-20,52.8901,8.3,4476,Disney+,337,Movie,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1946-12-20,DIS
3600,I Still Know What You Did Last Summer,1998-11-13,55.9136,5.359,1525,Disney+,337,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1998-11-13,DIS
674,Harry Potter and the Goblet of Fire,2005-11-16,30.954,7.802,21130,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005-11-16,DIS
98,Gladiator,2000-05-04,32.0883,8.219,19606,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000-05-04,DIS
343668,Kingsman: The Golden Circle,2017-09-20,40.6075,6.958,10582,Disney+,337,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2017-09-20,DIS
299537,Captain Marvel,2019-03-06,42.3152,6.802,15986,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-03-06,DIS
807,Se7en,1995-09-22,31.3282,8.375,21653,Disney+,337,Movie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995-09-22,DIS
346685,The Girl on the Train,2016-10-05,55.8767,6.4,5769,Disney+,337,Movie,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-10-05,DIS
1011985,Kung Fu Panda 4,2024-03-02,31.0865,7.069,3051,Disney+,337,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2024-03-02,DIS
402431,Wicked,2024-11-20,31.0272,6.931,2070,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-11-20,DIS
698687,Transformers One,2024-09-11,31.0749,8.1,1203,Disney+,337,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2024-09-11,DIS
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,31.2266,8.012,22055,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2004-05-31,DIS
2108,The Breakfast Club,1985-02-15,44.7533,7.734,8125,Disney+,337,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985-02-15,DIS
497698,Black Widow,2021-07-07,35.0884,7.209,10455,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021-07-07,DIS
377,A Nightmare on Elm Street,1984-11-09,40.1862,7.332,5286,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-11-09,DIS
294963,Bone Tomahawk,2015-10-23,35.0906,6.866,2298,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015-10-23,DIS
569094,Spider-Man: Across the Spider-Verse,2023-05-31,30.3386,8.343,7498,Disney+,337,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-05-31,DIS
4421,G.I. Jane,1997-08-19,34.9237,6.469,1719,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997-08-19,DIS
346672,Underworld: Blood Wars,2016-11-24,45.9869,5.897,3738,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2016-11-24,DIS
10925,The Return of the Living Dead,1985-04-25,42.5195,7.184,2123,Disney+,337,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1985-04-25,DIS
429200,Good Time,2017-08-11,43.0374,7.206,2882,Disney+,337,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017-08-11,DIS
279,Amadeus,1984-09-19,30.9778,8.024,4385,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1984-09-19,DIS
423204,Angel Has Fallen,2019-08-21,31.2489,6.592,3593,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019-08-21,DIS
167073,Brooklyn,2015-10-20,32.4585,7.313,3119,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015-10-20,DIS
700391,65,2023-03-02,41.7966,5.976,2528,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-03-02,DIS
700391,65,2023-03-02,41.7966,5.976,2528,Disney+,337,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2023-03-02,DIS
339967,Colossal,2017-04-06,37.3367,6.281,2119,Disney+,337,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017-04-06,DIS
2667,The Blair Witch Project,1999-07-14,30.4947,6.351,4998,Disney+,337,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1999-07-14,DIS
